,ID_CLIENTE,SAFRA_REF,INADIMPLENTE
3186,8195468623809753777,2021-08,0
3187,8195468623809753777,2021-08,0
3188,8195468623809753777,2021-08,0
3189,3632378524835692731,2021-07,0
3190,3632378524835692731,2021-08,0
3191,4980232475645447238,2021-07,0
3192,4980232475645447238,2021-07,0
3193,3829967475074118757,2021-07,1
3194,3829967475074118757,2021-07,1
3195,3829967475074118757,2021-08,1
3196,3829967475074118757,2021-08,1
3197,3829967475074118757,2021-08,1
3198,3829967475074118757,2021-08,0
3199,2371917341091102894,2021-07,0
3200,2371917341091102894,2021-07,0
3201,3571198145319411787,2021-07,0
3202,8503092146854371576,2021-07,0
3203,8503092146854371576,2021-08,0
3204,1036256411320325774,2021-07,0
3205,1036256411320325774,2021-08,0
3206,1036256411320325774,2021-08,0
3207,1036256411320325774,2021-08,0
3208,8123515208041701633,2021-07,0
3209,8123515208041701633,2021-08,1
3210,8123515208041701633,2021-08,0
3211,8123515208041701633,2021-08,0
3212,5958664040344043635,2021-07,0
3213,5958664040344043635,2021-07,0
3214,5958664040344043635,2021-08,0
3215,8785648114090695180,2021-07,0
3216,7595945751692012281,2021-07,0
3217,7595945751692012281,2021-08,0
3218,7595945751692012281,2021-08,0
3219,7041489327620930099,2021-07,0
3220,7041489327620930099,2021-08,0
3221,7787306805605072964,2021-07,1
3222,7787306805605072964,2021-08,1
3223,6885171468891031140,2021-07,0
3224,6885171468891031140,2021-08,0
3225,6885171468891031140,2021-08,0
3226,1357573192598249600,2021-07,0
3227,1357573192598249600,2021-07,0
3228,1357573192598249600,2021-08,0
3229,1357573192598249600,2021-08,0
3230,1357573192598249600,2021-08,0
3231,1357573192598249600,2021-08,0
3232,1357573192598249600,2021-08,0
3233,2032592272238235730,2021-07,0
3234,2032592272238235730,2021-08,0
3235,2032592272238235730,2021-08,0
3236,2032592272238235730,2021-08,0
3237,4210463673385510745,2021-07,0
3238,4210463673385510745,2021-07,0
3239,4210463673385510745,2021-07,0
3240,4210463673385510745,2021-08,0
3241,4210463673385510745,2021-08,0
3242,4210463673385510745,2021-08,0
3243,3204108603682323936,2021-07,0
3244,3204108603682323936,2021-08,0
3245,3204108603682323936,2021-08,0
3246,3204108603682323936,2021-08,0
3247,9127318190908282126,2021-07,0
3248,9127318190908282126,2021-08,0
3249,9127318190908282126,2021-08,0
3250,4817816966382229074,2021-07,0
3251,4817816966382229074,2021-08,0
3252,7451017400765373278,2021-07,0
3253,7451017400765373278,2021-08,0
3254,7451017400765373278,2021-08,0
3255,7451017400765373278,2021-08,0
3256,7451017400765373278,2021-08,0
3257,7451017400765373278,2021-08,0
3258,4524147234488547993,2021-07,0
3259,4524147234488547993,2021-07,0
3260,4524147234488547993,2021-08,0
3261,4524147234488547993,2021-08,0
3262,191536915328669008,2021-07,0
3263,3025708129948185495,2021-07,0
3264,5856610998569876318,2021-07,1
3265,5856610998569876318,2021-07,1
3266,5856610998569876318,2021-08,1
3267,2467590416042313927,2021-07,0
3268,2467590416042313927,2021-08,0
3269,6055129522348042687,2021-07,0
3270,8548612698724688238,2021-07,0
3271,8548612698724688238,2021-08,1
3272,7395696797140470088,2021-07,0
3273,7395696797140470088,2021-08,0
3274,4724876423989598202,2021-07,0
3275,4724876423989598202,2021-07,0
3276,4724876423989598202,2021-08,1
3277,4724876423989598202,2021-08,1
3278,4724876423989598202,2021-08,1
3279,6662531979151878793,2021-07,0
3280,2380458252615213706,2021-07,0
3281,2380458252615213706,2021-08,0
3282,6784879562354696650,2021-07,0
3283,8535586342375301953,2021-07,0
3284,8535586342375301953,2021-07,0
3285,8535586342375301953,2021-08,0
3286,8535586342375301953,2021-08,0
3287,3263212305228307743,2021-07,0
3288,3263212305228307743,2021-07,0
3289,3263212305228307743,2021-07,0
3290,3263212305228307743,2021-08,0
3291,5999145415800242177,2021-07,0
3292,5999145415800242177,2021-08,0
3293,5999145415800242177,2021-08,0
3294,6012031176108922616,2021-07,0
3295,6012031176108922616,2021-08,1
3296,3279078057358159966,2021-07,0
3297,3279078057358159966,2021-08,0
3298,3807130563335796378,2021-07,0
3299,3807130563335796378,2021-08,0
3300,121658372387044248,2021-07,1
3301,121658372387044248,2021-08,1
3302,121658372387044248,2021-08,1
3303,121658372387044248,2021-08,1
3304,4614484019183480654,2021-07,0
3305,4614484019183480654,2021-08,0
3306,4614484019183480654,2021-08,0
3307,4614484019183480654,2021-08,0
3308,5753677550753111444,2021-07,0
3309,5753677550753111444,2021-07,0
3310,5753677550753111444,2021-08,0
3311,5753677550753111444,2021-08,0
3312,1683619849073499603,2021-07,0
3313,1683619849073499603,2021-08,0
3314,2530707686830644666,2021-07,0
3315,2530707686830644666,2021-07,0
3316,2530707686830644666,2021-07,0
3317,2530707686830644666,2021-08,0
3318,7085295800541340563,2021-07,0
3319,7085295800541340563,2021-07,0
3320,7085295800541340563,2021-08,0
3321,7085295800541340563,2021-08,0
3322,7085295800541340563,2021-08,0
3323,7367321179169390502,2021-07,0
3324,5635781225931111684,2021-07,0
3325,5635781225931111684,2021-07,0
3326,5635781225931111684,2021-08,0
3327,4537268360654655629,2021-07,0
3328,4537268360654655629,2021-08,0
3329,4993499380140734678,2021-07,0
3330,6394935036014530592,2021-07,0
3331,6394935036014530592,2021-07,0
3332,6394935036014530592,2021-07,0
3333,6394935036014530592,2021-08,0
3334,717981637594591016,2021-07,1
3335,717981637594591016,2021-08,0
3336,717981637594591016,2021-08,1
3337,5048392903148444335,2021-07,1
3338,5048392903148444335,2021-07,1
3339,5048392903148444335,2021-08,1
3340,6521201759558790083,2021-07,0
3341,5162636608292907782,2021-07,0
3342,5162636608292907782,2021-08,0
3343,5162636608292907782,2021-08,0
3344,5162636608292907782,2021-08,1
3345,5162636608292907782,2021-08,0
3346,8909740532547211288,2021-07,0
3347,8909740532547211288,2021-07,0
3348,8909740532547211288,2021-08,0
3349,8909740532547211288,2021-08,0
3350,8909740532547211288,2021-08,0
3351,8909740532547211288,2021-08,0
3352,411246418132008456,2021-07,0
3353,86110062990790869,2021-07,0
3354,86110062990790869,2021-08,0
3355,86110062990790869,2021-08,0
3356,8162017568751362437,2021-07,0
3357,314309872114206760,2021-07,0
3358,314309872114206760,2021-07,0
3359,314309872114206760,2021-08,0
3360,314309872114206760,2021-08,0
3361,314309872114206760,2021-08,0
3362,314309872114206760,2021-08,0
3363,3631603567749349715,2021-07,0
3364,3631603567749349715,2021-08,0
3365,93982185886107798,2021-07,0
3366,93982185886107798,2021-08,0
3367,93982185886107798,2021-08,0
3368,8487807876567995441,2021-07,0
3369,8487807876567995441,2021-07,0
3370,8487807876567995441,2021-08,0
3371,3355881107559250653,2021-07,1
3372,3355881107559250653,2021-07,0
3373,3355881107559250653,2021-07,1
3374,3355881107559250653,2021-07,1
3375,3355881107559250653,2021-07,0
3376,3355881107559250653,2021-07,0
3377,3355881107559250653,2021-07,0
3378,3355881107559250653,2021-07,0
3379,3355881107559250653,2021-08,1
3380,3355881107559250653,2021-08,0
3381,3355881107559250653,2021-08,1
3382,3355881107559250653,2021-08,0
3383,3355881107559250653,2021-08,0
3384,3355881107559250653,2021-08,0
3385,7492389223353246125,2021-07,0
3386,1078687383992817574,2021-07,0
3387,1078687383992817574,2021-08,1
3388,1078687383992817574,2021-08,0
3389,1078687383992817574,2021-08,0
3390,1078687383992817574,2021-08,0
3391,1078687383992817574,2021-08,1
3392,1078687383992817574,2021-08,0
3393,5383359512938607117,2021-07,0
3394,8724731934863284019,2021-07,0
3395,8724731934863284019,2021-07,0
3396,8724731934863284019,2021-08,0
3397,7269781193318890653,2021-07,0
3398,7269781193318890653,2021-07,0
3399,7269781193318890653,2021-08,0
3400,4769364850030443969,2021-07,0
3401,4769364850030443969,2021-08,0
3402,4769364850030443969,2021-08,0
3403,7686361238195690925,2021-07,0
3404,7686361238195690925,2021-07,0
3405,7686361238195690925,2021-07,0
3406,7686361238195690925,2021-08,0
3407,7686361238195690925,2021-08,0
3408,7686361238195690925,2021-08,0
3409,2092588065958607289,2021-07,0
3410,2092588065958607289,2021-07,0
3411,2092588065958607289,2021-07,0
3412,2092588065958607289,2021-08,0
3413,2092588065958607289,2021-08,0
3414,2092588065958607289,2021-08,0
3415,2092588065958607289,2021-08,0
3416,2092588065958607289,2021-08,0
3417,2092588065958607289,2021-08,0
3418,2092588065958607289,2021-08,0
3419,2092588065958607289,2021-08,0
3420,2092588065958607289,2021-08,0
3421,2092588065958607289,2021-08,0
3422,2092588065958607289,2021-08,0
3423,2092588065958607289,2021-08,0
3424,5726884001073147293,2021-07,0
3425,7398738404146260251,2021-07,0
3426,7182085930008391174,2021-07,1
3427,7182085930008391174,2021-08,0
3428,7182085930008391174,2021-08,1
3429,1611146298923153842,2021-07,0
3430,1611146298923153842,2021-07,0
3431,1611146298923153842,2021-07,0
3432,1611146298923153842,2021-08,0
3433,1611146298923153842,2021-08,0
3434,1553628056929342565,2021-07,0
3435,1553628056929342565,2021-07,0
3436,1553628056929342565,2021-07,0
3437,1553628056929342565,2021-08,0
3438,1553628056929342565,2021-08,0
3439,1553628056929342565,2021-08,0
3440,4432551314797496562,2021-07,1
3441,8385636129786687263,2021-07,0
3442,8385636129786687263,2021-08,0
3443,1874387298050692165,2021-07,0
3444,4850722092974676955,2021-07,0
3445,4850722092974676955,2021-08,0
3446,4334472256949955221,2021-07,0
3447,4334472256949955221,2021-08,0
3448,4334472256949955221,2021-08,0
3449,5306165689101138983,2021-07,0
3450,3140918607946425426,2021-07,0
3451,3140918607946425426,2021-07,0
3452,3140918607946425426,2021-08,0
3453,3140918607946425426,2021-08,0
3454,3140918607946425426,2021-08,0
3455,3140918607946425426,2021-08,0
3456,3382609338395832683,2021-07,0
3457,3382609338395832683,2021-07,0
3458,3382609338395832683,2021-08,0
3459,3382609338395832683,2021-08,0
3460,9108733472015251498,2021-07,0
3461,7963861799566207637,2021-07,0
3462,7963861799566207637,2021-07,0
3463,7963861799566207637,2021-08,0
3464,3183208564139585182,2021-07,1
3465,963687627963462983,2021-07,0
3466,963687627963462983,2021-08,0
3467,963687627963462983,2021-08,0
3468,4530631557358349711,2021-07,0
3469,4530631557358349711,2021-07,0
3470,4530631557358349711,2021-08,0
3471,4530631557358349711,2021-08,0
3472,4489904752023469353,2021-07,0
3473,4489904752023469353,2021-08,0
3474,4489904752023469353,2021-08,0
3475,8248484932270772248,2021-07,0
3476,8248484932270772248,2021-08,0
3477,2333404192508932057,2021-07,0
3478,2333404192508932057,2021-07,0
3479,2333404192508932057,2021-08,0
3480,8784237149961904,2021-07,0
3481,8784237149961904,2021-08,0
3482,8784237149961904,2021-08,1
3483,8784237149961904,2021-08,0
3484,7992317448197179816,2021-07,0
3485,7992317448197179816,2021-08,0
3486,7992317448197179816,2021-08,0
3487,6276792736652545216,2021-07,0
3488,6276792736652545216,2021-08,0
3489,6276792736652545216,2021-08,0
3490,6204723742351094322,2021-07,0
3491,6204723742351094322,2021-08,0
3492,705648002974742140,2021-07,0
3493,705648002974742140,2021-08,0
3494,798425422240919854,2021-07,0
3495,798425422240919854,2021-07,0
3496,798425422240919854,2021-08,0
3497,798425422240919854,2021-08,0
3498,798425422240919854,2021-08,0
3499,5432443358006556295,2021-07,0
3500,5432443358006556295,2021-08,0
3501,5432443358006556295,2021-08,0
3502,4395946187332973749,2021-07,0
3503,4395946187332973749,2021-08,0
3504,5752688018135006198,2021-07,0
3505,5752688018135006198,2021-08,0
3506,5752688018135006198,2021-08,1
3507,6633838062940819075,2021-07,0
3508,6633838062940819075,2021-07,0
3509,6633838062940819075,2021-07,0
3510,6633838062940819075,2021-08,0
3511,2598475569074240783,2021-07,0
3512,7750874287225529604,2021-07,1
3513,7750874287225529604,2021-08,0
3514,7750874287225529604,2021-08,1
3515,7750874287225529604,2021-08,1
3516,4635578010631860111,2021-07,0
3517,4820852183212661131,2021-07,0
3518,4820852183212661131,2021-08,0
3519,5078307295214858596,2021-07,0
3520,8559143756893267192,2021-07,0
3521,3511416927745338332,2021-07,0
3522,3511416927745338332,2021-08,0
3523,5607900901204647807,2021-07,0
3524,7664272163315705419,2021-07,0
3525,7664272163315705419,2021-08,0
3526,2088532321693492263,2021-07,0
3527,2088532321693492263,2021-08,1
3528,2088532321693492263,2021-08,0
3529,6858769421191999702,2021-07,0
3530,6858769421191999702,2021-08,0
3531,6858769421191999702,2021-08,0
3532,1692423451726508456,2021-07,0
3533,8255085612985072878,2021-07,0
3534,8255085612985072878,2021-07,0
3535,8255085612985072878,2021-08,0
3536,7176848230239877915,2021-07,0
3537,7176848230239877915,2021-08,0
3538,7176848230239877915,2021-08,0
3539,5855956854975734380,2021-07,0
3540,5855956854975734380,2021-08,0
3541,1998941557906036376,2021-07,0
3542,1998941557906036376,2021-08,0
3543,7816319470107777265,2021-07,0
3544,295375823203017296,2021-07,0
3545,6828316696355015040,2021-07,0
3546,6828316696355015040,2021-08,1
3547,8252215766413781202,2021-07,0
3548,8252215766413781202,2021-08,0
3549,3970610368027129821,2021-07,0
3550,3970610368027129821,2021-08,0
3551,7141263195360679278,2021-07,0
3552,7141263195360679278,2021-08,0
3553,7141263195360679278,2021-08,0
3554,2003221759676247813,2021-07,0
3555,2003221759676247813,2021-08,0
3556,2735662700719640627,2021-07,0
3557,4052557282157719526,2021-07,0
3558,4052557282157719526,2021-08,0
3559,4052557282157719526,2021-08,0
3560,3258345688897172820,2021-07,0
3561,7462607259426026440,2021-07,0
3562,7462607259426026440,2021-08,0
3563,4556737702757145073,2021-07,0
3564,4556737702757145073,2021-08,0
3565,4556737702757145073,2021-08,1
3566,6926309382371178621,2021-07,0
3567,8961924617442201922,2021-07,0
3568,8961924617442201922,2021-08,0
3569,8961924617442201922,2021-08,1
3570,8961924617442201922,2021-08,0
3571,8961924617442201922,2021-08,0
3572,8552039412779393821,2021-07,0
3573,8552039412779393821,2021-08,0
3574,8552039412779393821,2021-08,0
3575,622073912578471754,2021-07,0
3576,1613152204777372951,2021-07,0
3577,6164364689409425900,2021-07,0
3578,6091519986999196884,2021-07,1
3579,6091519986999196884,2021-08,1
3580,6091519986999196884,2021-08,1
3581,8374461419511631785,2021-07,1
3582,8374461419511631785,2021-08,0
3583,3421433989501830226,2021-07,0
3584,3713742318997880410,2021-07,0
3585,3713742318997880410,2021-07,0
3586,3713742318997880410,2021-08,0
3587,3713742318997880410,2021-08,0
3588,1368430815953333691,2021-07,0
3589,4183921942053157552,2021-07,1
3590,4183921942053157552,2021-08,1
3591,4183921942053157552,2021-08,1
3592,4183921942053157552,2021-08,1
3593,2900002014851776114,2021-07,0
3594,1778014915038250584,2021-07,0
3595,1778014915038250584,2021-07,0
3596,1778014915038250584,2021-08,0
3597,1420529738304793615,2021-07,0
3598,7818340804682162328,2021-07,1
3599,4661684997487171886,2021-07,0
3600,4661684997487171886,2021-07,0
3601,4661684997487171886,2021-08,0
3602,4661684997487171886,2021-08,0
3603,4661684997487171886,2021-08,0
3604,4661684997487171886,2021-08,0
3605,4661684997487171886,2021-08,0
3606,851897122328714307,2021-07,0
3607,851897122328714307,2021-07,0
3608,851897122328714307,2021-08,0
3609,851897122328714307,2021-08,0
3610,257162352336759783,2021-07,0
3611,257162352336759783,2021-08,0
3612,5371387005775513675,2021-07,0
3613,5371387005775513675,2021-08,0
3614,5371387005775513675,2021-08,0
3615,662944582644865942,2021-07,0
3616,662944582644865942,2021-08,0
3617,662944582644865942,2021-08,0
3618,662944582644865942,2021-08,0
3619,1696462947583294958,2021-07,0
3620,1696462947583294958,2021-08,0
3621,6817075905797098547,2021-07,0
3622,6817075905797098547,2021-08,0
3623,6817075905797098547,2021-08,0
3624,6817075905797098547,2021-08,0
3625,6817075905797098547,2021-08,0
3626,6817075905797098547,2021-08,0
3627,2201150681962815877,2021-07,0
3628,7637066986811047950,2021-07,0
3629,7637066986811047950,2021-08,0
3630,4571290108043699959,2021-07,0
3631,4571290108043699959,2021-08,0
3632,5562543665139612149,2021-07,0
3633,2814790209436551216,2021-07,0
3634,2814790209436551216,2021-08,0
3635,2814790209436551216,2021-08,0
3636,8646472172649019955,2021-07,0
3637,8646472172649019955,2021-08,1
3638,4919908458022265747,2021-07,0
3639,4919908458022265747,2021-08,0
3640,8049805689946244047,2021-07,0
3641,8049805689946244047,2021-08,0
3642,8049805689946244047,2021-08,0
3643,8049805689946244047,2021-08,0
3644,1292049196559782171,2021-07,0
3645,1292049196559782171,2021-08,0
3646,1292049196559782171,2021-08,0
3647,1292049196559782171,2021-08,0
3648,1292049196559782171,2021-08,0
3649,7810985951121711480,2021-07,1
3650,7810985951121711480,2021-08,1
3651,6098833389547425063,2021-07,0
3652,6098833389547425063,2021-08,0
3653,8376902089871279815,2021-07,0
3654,8013668117699219722,2021-07,1
3655,8013668117699219722,2021-08,0
3656,6471448246085839373,2021-07,0
3657,6471448246085839373,2021-08,0
3658,1308019675417057675,2021-07,0
3659,1308019675417057675,2021-07,0
3660,1308019675417057675,2021-08,0
3661,1235244772550233980,2021-07,0
3662,1235244772550233980,2021-08,0
3663,1235244772550233980,2021-08,0
3664,5477900120643078645,2021-07,0
3665,5477900120643078645,2021-08,0
3666,5477900120643078645,2021-08,0
3667,5477900120643078645,2021-08,0
3668,6796564304742670823,2021-07,0
3669,3538481420098344176,2021-07,0
3670,3538481420098344176,2021-08,0
3671,7444686668183702737,2021-07,0
3672,7444686668183702737,2021-08,0
3673,7444686668183702737,2021-08,0
3674,3192341047315717823,2021-07,0
3675,3192341047315717823,2021-08,0
3676,2179772649873197365,2021-07,0
3677,7442192566700924647,2021-07,0
3678,6134696632487351445,2021-07,0
3679,6134696632487351445,2021-08,0
3680,8874257794774679816,2021-07,0
3681,2382123267535341265,2021-08,1
3682,2382123267535341265,2021-08,1
3683,2382123267535341265,2021-08,1
3684,2382123267535341265,2021-08,1
3685,3275327267689584006,2021-08,0
3686,3275327267689584006,2021-08,0
3687,3275327267689584006,2021-08,0
3688,6216982347344525048,2021-08,0
3689,6216982347344525048,2021-08,0
3690,2780030912070252968,2021-08,0
3691,8245393384938410770,2021-08,0
3692,7920896580423665241,2021-08,0
3693,7920896580423665241,2021-08,1
3694,7920896580423665241,2021-08,0
3695,1430896989654626045,2021-08,0
3696,1430896989654626045,2021-08,0
3697,9099218788416728596,2021-08,1
3698,9099218788416728596,2021-08,1
3699,5795100045494475994,2021-08,0
3700,5795100045494475994,2021-08,0
3701,8915958534285799867,2021-08,0
3702,7403979270048469991,2021-08,0
3703,7403979270048469991,2021-08,0
3704,7590999900861381526,2021-08,0
3705,8843432852270832388,2021-08,1
3706,5029701292539093910,2021-08,0
3707,5029701292539093910,2021-08,0
3708,2290083177086946553,2021-08,0
3709,2290083177086946553,2021-08,0
3710,2290083177086946553,2021-08,0
3711,1414132620714431952,2021-08,1
3712,3036967290595689189,2021-08,0
3713,2870813069335519467,2021-08,0
3714,7751080728852739823,2021-08,0
3715,7751080728852739823,2021-08,0
3716,4762256864594914240,2021-08,0
3717,4762256864594914240,2021-08,0
3718,3386019519917828299,2021-08,0
3719,3386019519917828299,2021-08,0
3720,6532139198609901627,2021-08,0
3721,6532139198609901627,2021-08,0
3722,8067924767167570288,2021-08,0
3723,8067924767167570288,2021-08,0
3724,8067924767167570288,2021-08,0
3725,1945147145527703963,2021-08,0
3726,1945147145527703963,2021-08,0
3727,1945147145527703963,2021-08,0
3728,3333870869270823799,2021-08,0
3729,2250817603281429928,2021-08,0
3730,2250817603281429928,2021-08,0
3731,9038299527164672091,2021-08,0
3732,8715120689636420963,2021-08,0
3733,984915269987074754,2021-08,1
3734,984915269987074754,2021-08,0
3735,984915269987074754,2021-08,0
3736,2012477868296377155,2021-08,0
3737,2012477868296377155,2021-08,0
3738,2012477868296377155,2021-08,0
3739,2012477868296377155,2021-08,0
3740,6100972975033180377,2021-08,0
3741,8511588642284189303,2021-08,0
3742,8511588642284189303,2021-08,0
3743,8511588642284189303,2021-08,0
3744,7206599058451025691,2021-08,0
3745,7206599058451025691,2021-08,0
3746,4392369075438855735,2021-08,0
3747,4392369075438855735,2021-08,0
3748,4392369075438855735,2021-08,0
3749,3447213159487287154,2021-08,0
3750,3447213159487287154,2021-08,1
3751,3447213159487287154,2021-08,0
3752,1579681122696922043,2021-08,0
3753,1579681122696922043,2021-08,0
3754,2687720147676132707,2021-08,0
3755,2687720147676132707,2021-08,0
3756,683445437387317282,2021-08,1
3757,683445437387317282,2021-08,0
3758,3903290047715748290,2021-08,0
3759,7970976988071755401,2021-08,0
3760,7970976988071755401,2021-08,1
3761,7970976988071755401,2021-08,0
3762,8083157716178259762,2021-08,0
3763,8083157716178259762,2021-08,0
3764,8083157716178259762,2021-08,0
3765,8343941262792249232,2021-08,0
3766,8343941262792249232,2021-08,0
3767,8343941262792249232,2021-08,0
3768,5225029212547588718,2021-08,0
3769,170089315547146305,2021-08,0
3770,170089315547146305,2021-08,0
3771,170089315547146305,2021-08,0
3772,170089315547146305,2021-08,0
3773,3724562776372632620,2021-08,0
3774,1000372849175668062,2021-08,1
3775,1000372849175668062,2021-08,1
3776,5200455618694210402,2021-08,0
3777,2619109825960703851,2021-08,0
3778,6337915293429442229,2021-08,0
3779,1951407691087813358,2021-08,0
3780,1951407691087813358,2021-08,0
3781,1951407691087813358,2021-08,0
3782,7471183491728700531,2021-08,1
3783,7471183491728700531,2021-08,1
3784,7330131219998265639,2021-08,0
3785,5465001651966355821,2021-08,0
3786,5465001651966355821,2021-08,0
3787,5465001651966355821,2021-08,0
3788,5883155883105348987,2021-08,1
3789,4090195792518021727,2021-08,0
3790,4090195792518021727,2021-08,0
3791,4090195792518021727,2021-08,0
3792,18719614953021044,2021-08,0
3793,1533755281771668509,2021-08,0
3794,837142477962609471,2021-08,0
3795,6456490958004500912,2021-08,1
3796,5460280878923715699,2021-08,0
3797,5460280878923715699,2021-08,1
3798,1757249986361236700,2021-08,0
3799,6909701795322574613,2021-08,0
3800,1115703227712697214,2021-08,0
3801,107343823625119033,2021-08,0
3802,107343823625119033,2021-08,0
3803,107343823625119033,2021-08,0
3804,107343823625119033,2021-08,0
3805,4956614249204803652,2021-08,0
3806,4956614249204803652,2021-08,0
3807,4008627434689715639,2021-08,0
3808,4008627434689715639,2021-08,0
3809,4008627434689715639,2021-08,0
3810,4008627434689715639,2021-08,0
3811,4008627434689715639,2021-08,0
3812,2772135008486239291,2021-08,0
3813,5558533999208199371,2021-08,0
3814,4130617254899676131,2021-08,0
3815,4130617254899676131,2021-08,0
3816,3543162424793477785,2021-08,0
3817,3543162424793477785,2021-08,0
3818,4512887927067894301,2021-08,0
3819,1044946691507317745,2021-08,0
3820,7031913170099381454,2021-08,1
3821,2407532237672094312,2021-08,1
3822,2407532237672094312,2021-08,0
3823,5687511145009775604,2021-08,1
3824,696014079855281037,2021-08,0
3825,1708019696828098378,2021-08,1
3826,1708019696828098378,2021-08,0
3827,9206030810342980458,2021-08,0
3828,9206030810342980458,2021-08,0
3829,2778852475840838977,2021-08,0
3830,1106971614386004604,2021-08,1
3831,3045840317107313913,2021-08,0
3832,3045840317107313913,2021-08,0
3833,6754039979151386401,2021-08,0
3834,6754039979151386401,2021-08,0
3835,6754039979151386401,2021-08,0
3836,8004409125524742779,2021-08,0
3837,8004409125524742779,2021-08,0
3838,8004409125524742779,2021-08,0
3839,1741049493106216406,2021-08,0
3840,4335865859049992260,2021-08,0
3841,4335865859049992260,2021-08,0
3842,4335865859049992260,2021-08,0
3843,8623308321032624474,2021-08,1
3844,8623308321032624474,2021-08,0
3845,3516294920850464913,2021-08,1
3846,1052398277967427422,2021-08,1
3847,1334091158016312155,2021-08,0
3848,6486277549325701534,2021-08,1
3849,6486277549325701534,2021-08,1
3850,6486277549325701534,2021-08,1
3851,1423952977138155129,2021-08,0
3852,1423952977138155129,2021-08,0
3853,1956406515279457110,2021-08,0
3854,1956406515279457110,2021-08,0
3855,1956406515279457110,2021-08,1
3856,7142043104834932013,2021-08,0
3857,7142043104834932013,2021-08,0
3858,2785178201607654410,2021-08,1
3859,3472934456083131714,2021-08,1
3860,3472934456083131714,2021-08,0
3861,5487870288449327165,2021-08,0
3862,6528158819463595826,2021-08,0
3863,8163895533020293251,2021-08,1
3864,8163895533020293251,2021-08,1
3865,4660230701075746534,2021-08,0
3866,4660230701075746534,2021-08,0
3867,6842075380768862290,2021-08,0
3868,7911162482760986289,2021-08,0
3869,8729164666041467296,2021-08,0
3870,521351744568531135,2021-08,0
3871,1166653268490470189,2021-08,0
3872,1166653268490470189,2021-08,0
3873,7076661330300123587,2021-08,0
3874,531805620371082364,2021-08,0
3875,4165983075385227812,2021-08,0
3876,4165983075385227812,2021-08,0
3877,4165983075385227812,2021-08,0
3878,665505091521986356,2021-08,0
3879,1687017009357941608,2021-08,0
3880,2773493808492482979,2021-08,0
3881,4662079815415471798,2021-08,0
3882,5574997762710520717,2021-08,1
3883,1207306324957395736,2021-08,1
3884,3915426102465954493,2021-08,0
3885,1093053069479288753,2021-08,0
3886,4569866309119931805,2021-08,0
3887,4351694415353093046,2021-08,0
3888,5255460548789019114,2021-08,0
3889,8826489829259520138,2021-08,0
3890,3592461881055047578,2021-08,0
3891,6987942592445950913,2021-08,0
3892,1467843186411742274,2021-08,0
3893,1467843186411742274,2021-08,0
3894,39547025441582855,2021-08,0
3895,39547025441582855,2021-08,0
3896,873223039957991123,2021-08,0
3897,7671566034617837932,2021-08,0
3898,7671566034617837932,2021-08,0
3899,7671566034617837932,2021-08,0
3900,5689766561863956319,2021-08,0
3901,7260748352873493818,2021-08,0
3902,4284129442855564250,2021-08,0
3903,1069093308328204542,2021-08,0
3904,326257359176916767,2021-08,0
3905,6615694774618628402,2021-08,0
3906,6615694774618628402,2021-08,0
3907,7524505197759784814,2021-08,1
3908,6598561842700412652,2021-08,1
3909,6598561842700412652,2021-08,1
3910,6598561842700412652,2021-08,1
3911,6598561842700412652,2021-08,1
3912,69766362497027920,2021-08,0
3913,6865071386683133124,2021-08,0
3914,6865071386683133124,2021-08,0
3915,6020593949794792044,2021-08,0
3916,1698828605814171242,2021-08,0
3917,1698828605814171242,2021-08,0
3918,8707474618041058293,2021-08,0
3919,6731795019313479942,2021-08,0
3920,6941381638534728190,2021-08,0
3921,5854364934896993687,2021-08,0
3922,2678966409665050034,2021-08,1
3923,8706851346184249504,2021-08,0
3924,988707525807573448,2021-08,0
3925,8736788139020105764,2021-08,0
3926,7061868716439556791,2021-08,1
3927,4677213860368191144,2021-08,0
3928,4677213860368191144,2021-08,0
3929,8463871205935856285,2021-08,0
3930,8463871205935856285,2021-08,0
3931,7944852965555666513,2021-08,0
3932,3361278050140871809,2021-08,1
3933,5373371196946859811,2021-08,0
3934,5373371196946859811,2021-08,0
3935,2386535178006664233,2021-08,0
3936,2308217045093677129,2021-08,0
3937,4831988987853936627,2021-08,0
3938,8292458529987016717,2021-08,0
3939,8292458529987016717,2021-08,0
3940,2805743565496207618,2021-08,0
3941,6968106554514688300,2021-08,0
3942,8994944800097997361,2021-08,0
3943,8994944800097997361,2021-08,0
3944,8994944800097997361,2021-08,0
3945,4874157215501489741,2021-08,0
3946,6636325081217917184,2021-08,0
3947,5540361570968095722,2021-08,0
3948,7848910047105468475,2021-08,0
3949,8449503736717242889,2021-08,1
3950,7708030042671632236,2021-08,0
3951,7708030042671632236,2021-08,0
3952,8859064595603380512,2021-08,0
3953,5082813456193598086,2021-08,0
3954,6704528044328834201,2021-08,0
3955,2499050168966442376,2021-08,0
3956,7138126049219817285,2021-08,0
3957,9142266044170177362,2021-08,0
3958,2508429106201166689,2021-08,0
3959,7719481195372677540,2021-08,1
3960,8398000036517692656,2021-08,0
3961,1285245417998627607,2021-08,1
3962,1997130697107291654,2021-08,0
3963,6724017568171288443,2021-08,0
3964,5136739522477907100,2021-08,0
3965,3148228961195376491,2021-08,0
